region,hour,technology,value
FR,90,WindOnshore,0.057513056
FR,91,WindOnshore,0.081134929
FR,92,WindOnshore,0.041418416
FR,93,WindOnshore,0.071128221
FR,94,WindOnshore,0.112795226
FR,95,WindOnshore,0.22480644
FR,96,WindOnshore,0.265486716
FR,97,WindOnshore,0.452365515
FR,98,WindOnshore,0.485464857
FR,99,WindOnshore,0.475165319
FR,100,WindOnshore,0.292310694
FR,101,WindOnshore,0.398412447
FR,102,WindOnshore,0.429768761
FR,103,WindOnshore,0.577342388
FR,104,WindOnshore,0.353825207
FR,105,WindOnshore,0.246037627
FR,106,WindOnshore,0.191645017
FR,107,WindOnshore,0.327754651
FR,108,WindOnshore,0.444242178
FR,109,WindOnshore,0.287320974
FR,110,WindOnshore,0.197425182
FR,111,WindOnshore,0.091174825
FR,112,WindOnshore,0.110540109
FR,113,WindOnshore,0.086167155
FR,114,WindOnshore,0.130631835
FR,115,WindOnshore,0.247316446
FR,116,WindOnshore,0.285755281
FR,117,WindOnshore,0.362183423
FR,118,WindOnshore,0.288317957
FR,119,WindOnshore,0.298684532
FR,120,WindOnshore,0.233113797
NO,1,WindOffshore,0.103413657
NO,2,WindOffshore,0.423874388
NO,3,WindOffshore,0.579541461
NO,4,WindOffshore,0.82641626
NO,5,WindOffshore,0.732227559
NO,6,WindOffshore,0.748653507
NO,7,WindOffshore,0.711581519
NO,8,WindOffshore,0.502304993
NO,9,WindOffshore,0.594559552
NO,10,WindOffshore,0.348856036
NO,11,WindOffshore,0.488360358
NO,12,WindOffshore,0.382911606
NO,13,WindOffshore,0.46314728
NO,14,WindOffshore,0.371571903
NO,15,WindOffshore,0.537108814
NO,16,WindOffshore,0.436330406
NO,17,WindOffshore,0.337871559
NO,18,WindOffshore,0.079788556
NO,19,WindOffshore,0.139013342
NO,20,WindOffshore,0.142250865
NO,21,WindOffshore,0.065705135
NO,22,WindOffshore,0.07441507
NO,23,WindOffshore,0.396191641
NO,24,WindOffshore,0.444109142
NO,25,WindOffshore,0.618407601
NO,26,WindOffshore,0.606487634
NO,27,WindOffshore,0.884191571
NO,28,WindOffshore,0.677891374
NO,29,WindOffshore,0.353168064
NO,30,WindOffshore,0.00206
NO,31,WindOffshore,0.071930408
NO,32,WindOffshore,0.349248115
NO,33,WindOffshore,0.464311988
NO,34,WindOffshore,0.364135951
NO,35,WindOffshore,0.447996735
NO,36,WindOffshore,0.644527019
NO,37,WindOffshore,0.973640267
NO,38,WindOffshore,0.738723046
NO,39,WindOffshore,0.488747894
NO,40,WindOffshore,0.510046198
NO,41,WindOffshore,0.770026809
NO,42,WindOffshore,1.02279
NO,43,WindOffshore,0.75208991
NO,44,WindOffshore,0.451883159
NO,45,WindOffshore,0.113827309
NO,46,WindOffshore,0.393068335
NO,47,WindOffshore,0.536722543
NO,48,WindOffshore,0.714641485
NO,49,WindOffshore,0.428936155
NO,50,WindOffshore,0.293804895
NO,51,WindOffshore,0.352384195
NO,52,WindOffshore,0.438664528
NO,53,WindOffshore,0.525903027
NO,54,WindOffshore,0.6360807
NO,55,WindOffshore,0.601871284
NO,56,WindOffshore,0.644527019
NO,57,WindOffshore,0.420758415
NO,58,WindOffshore,0.378611729
NO,59,WindOffshore,0.423095469
NO,60,WindOffshore,0.315078014
NO,61,WindOffshore,0.347287569
NO,62,WindOffshore,0.260208938
NO,63,WindOffshore,0.276431747
NO,64,WindOffshore,0.446441839
NO,65,WindOffshore,0.353951872
NO,66,WindOffshore,0.289070394
NO,67,WindOffshore,0.278407837
NO,68,WindOffshore,0.330410767
NO,69,WindOffshore,0.582237998
NO,70,WindOffshore,0.483321425
NO,71,WindOffshore,0.674825801
NO,72,WindOffshore,0.588784935
NO,73,WindOffshore,0.547920517
NO,74,WindOffshore,0.230440006
NO,75,WindOffshore,0.411015812
NO,76,WindOffshore,0.361786666
NO,77,WindOffshore,0.631087871
NO,78,WindOffshore,0.383302421
NO,79,WindOffshore,0.617638813
NO,80,WindOffshore,0.713111559
NO,81,WindOffshore,0.766974749
NO,82,WindOffshore,0.591095016
NO,83,WindOffshore,0.548306512
NO,84,WindOffshore,0.760487726
NO,85,WindOffshore,0.986124694
NO,86,WindOffshore,0.972126629
NO,87,WindOffshore,0.924404591
NO,88,WindOffshore,0.92250913
NO,89,WindOffshore,0.981963829
NO,90,WindOffshore,0.72076006
NO,91,WindOffshore,0.718465806
NO,92,WindOffshore,0.702016181
NO,93,WindOffshore,0.884950884
NO,94,WindOffshore,0.887608302
NO,95,WindOffshore,0.886089811
NO,96,WindOffshore,0.945624645
NO,97,WindOffshore,0.880394669
NO,98,WindOffshore,0.620329428
NO,99,WindOffshore,0.550236345
NO,100,WindOffshore,0.583778682
NO,101,WindOffshore,0.840872817
NO,102,WindOffshore,0.841253136
NO,103,WindOffshore,0.842774353
NO,104,WindOffshore,0.792522944
NO,105,WindOffshore,0.819565374
NO,106,WindOffshore,0.491847795
NO,107,WindOffshore,0.314684531
NO,108,WindOffshore,0.066536343
NO,109,WindOffshore,0.435163184
NO,110,WindOffshore,0.681339569
NO,111,WindOffshore,0.946382198
NO,112,WindOffshore,0.748653507
NO,113,WindOffshore,0.542515598
NO,114,WindOffshore,0.508885278
NO,115,WindOffshore,0.642607739
NO,116,WindOffshore,0.675209024
NO,117,WindOffshore,0.474401917
NO,118,WindOffshore,0.507337242
NO,119,WindOffshore,0.494947019
NO,120,WindOffshore,0.710625186
NO,1,WindOnshore,0.350424935
NO,2,WindOnshore,0.307548335
NO,3,WindOnshore,0.192466356
NO,4,WindOnshore,0.092461975
NO,5,WindOnshore,0.070780238
NO,6,WindOnshore,0.099252277
NO,7,WindOnshore,0.132518915
NO,8,WindOnshore,0.209293092
NO,9,WindOnshore,0.405922032
NO,10,WindOnshore,0.360013693
NO,11,WindOnshore,0.31680076
NO,12,WindOnshore,0.112061002
NO,13,WindOnshore,0.134425205
NO,14,WindOnshore,0.058665285
NO,15,WindOnshore,0.106405267
NO,16,WindOnshore,0.110632054
NO,17,WindOnshore,0.132456567
NO,18,WindOnshore,0.121796651
NO,19,WindOnshore,0.259345105
NO,20,WindOnshore,0.416759761
NO,21,WindOnshore,0.540599055
NO,22,WindOnshore,0.352738824
NO,23,WindOnshore,0.235901329
NO,24,WindOnshore,0.159556972
NO,25,WindOnshore,0.266676341
NO,26,WindOnshore,0.266035248
NO,27,WindOnshore,0.205481823
NO,28,WindOnshore,0.096059808
NO,29,WindOnshore,0.071172794
NO,30,WindOnshore,0.065311937
NO,31,WindOnshore,0.045844185
NO,32,WindOnshore,0.019178821
NO,33,WindOnshore,0.031311956
NO,34,WindOnshore,0.240931906
NO,35,WindOnshore,0.430480458
NO,36,WindOnshore,0.562985284
NO,37,WindOnshore,0.564288216
NO,38,WindOnshore,0.39273693
NO,39,WindOnshore,0.278920489
NO,40,WindOnshore,0.159134332
NO,41,WindOnshore,0.278817772
NO,42,WindOnshore,0.318803955
NO,43,WindOnshore,0.198835689
NO,44,WindOnshore,0.167376726
NO,45,WindOnshore,0.140984275
NO,46,WindOnshore,0.14826043
NO,47,WindOnshore,0.08891443
NO,48,WindOnshore,0.06575938
NO,49,WindOnshore,0.050865333
NO,50,WindOnshore,0.094722321
NO,51,WindOnshore,0.074748131
NO,52,WindOnshore,0.105113409
NO,53,WindOnshore,0.043029401
NO,54,WindOnshore,0.129678829
NO,55,WindOnshore,0.10240728
NO,56,WindOnshore,0.104896686
NO,57,WindOnshore,0.02165376
NO,58,WindOnshore,0.083421063
NO,59,WindOnshore,0.141439434
NO,60,WindOnshore,0.163860549
NO,61,WindOnshore,0.138460227
NO,62,WindOnshore,0.177714326
NO,63,WindOnshore,0.195474705
NO,64,WindOnshore,0.256265302
NO,65,WindOnshore,0.20494744
NO,66,WindOnshore,0.241894612
NO,67,WindOnshore,0.109003198
NO,68,WindOnshore,0.040529049
NO,69,WindOnshore,0.016224
NO,70,WindOnshore,0.044033225
NO,71,WindOnshore,0.101578717
NO,72,WindOnshore,0.084443217
NO,73,WindOnshore,0.037946726
NO,74,WindOnshore,0.016315542
NO,75,WindOnshore,0.068054192
NO,76,WindOnshore,0.190996575
NO,77,WindOnshore,0.240078048
NO,78,WindOnshore,0.261509006
NO,79,WindOnshore,0.18371598
NO,80,WindOnshore,0.208580712
NO,81,WindOnshore,0.132769592
NO,82,WindOnshore,0.110157085
NO,83,WindOnshore,0.039756143
NO,84,WindOnshore,0.017962897
NO,85,WindOnshore,0.080913763
NO,86,WindOnshore,0.096465015
NO,87,WindOnshore,0.181143574
NO,88,WindOnshore,0.075574458
NO,89,WindOnshore,0.11338787
NO,90,WindOnshore,0.114051702
NO,91,WindOnshore,0.190338607
NO,92,WindOnshore,0.1764654
NO,93,WindOnshore,0.199576274
NO,94,WindOnshore,0.135599478
NO,95,WindOnshore,0.103148072
NO,96,WindOnshore,0.119884757
NO,97,WindOnshore,0.245033866
NO,98,WindOnshore,0.354759306
NO,99,WindOnshore,0.251299382
NO,100,WindOnshore,0.20981941
NO,101,WindOnshore,0.132371705
NO,102,WindOnshore,0.186633595
NO,103,WindOnshore,0.205168972
NO,104,WindOnshore,0.296449674
NO,105,WindOnshore,0.520752698
NO,106,WindOnshore,0.466221084
NO,107,WindOnshore,0.470564649
NO,108,WindOnshore,0.311804617
NO,109,WindOnshore,0.308526552
NO,110,WindOnshore,0.314376604
NO,111,WindOnshore,0.412932196
NO,112,WindOnshore,0.498631172
NO,113,WindOnshore,0.638163841
NO,114,WindOnshore,0.546629017
NO,115,WindOnshore,0.667332
NO,116,WindOnshore,0.64058356
NO,117,WindOnshore,0.644877628
NO,118,WindOnshore,0.633153607
NO,119,WindOnshore,0.541053565
NO,120,WindOnshore,0.568596811
UK,1,WindOffshore,0.844180562
UK,2,WindOffshore,0.704138204
UK,3,WindOffshore,0.415635599
UK,4,WindOffshore,0.193581282
UK,5,WindOffshore,0.074316834
UK,6,WindOffshore,0.386105183
UK,7,WindOffshore,0.60221229
UK,8,WindOffshore,0.911913463
UK,9,WindOffshore,0.954494201
UK,10,WindOffshore,1.03
UK,11,WindOffshore,0.99523166
UK,12,WindOffshore,0.971749652
UK,13,WindOffshore,0.642959069
UK,14,WindOffshore,0.414740113
UK,15,WindOffshore,0.067958628
UK,16,WindOffshore,0.095385766
UK,17,WindOffshore,0.204474346
UK,18,WindOffshore,0.438000451
UK,19,WindOffshore,0.453561292
UK,20,WindOffshore,0.254580112
UK,21,WindOffshore,0.042231442
UK,22,WindOffshore,0.233013967
UK,23,WindOffshore,0.493572684
UK,24,WindOffshore,0.778892996
UK,25,WindOffshore,0.726753588
UK,26,WindOffshore,0.593986094
UK,27,WindOffshore,0.644561998
UK,28,WindOffshore,0.710522094
UK,29,WindOffshore,0.728654897
UK,30,WindOffshore,0.493784693
UK,31,WindOffshore,0.448896408
UK,32,WindOffshore,0.52848174
UK,33,WindOffshore,0.450881333
UK,34,WindOffshore,0.602452559
UK,35,WindOffshore,0.755949274
UK,36,WindOffshore,0.888266007
UK,37,WindOffshore,0.657729527
UK,38,WindOffshore,0.380307048
UK,39,WindOffshore,0.430994353
UK,40,WindOffshore,0.424683373
UK,41,WindOffshore,0.439605163
UK,42,WindOffshore,0.44193694
UK,43,WindOffshore,0.536845136
UK,44,WindOffshore,0.743476102
UK,45,WindOffshore,0.612239597
UK,46,WindOffshore,0.68010706
UK,47,WindOffshore,0.671281917
UK,48,WindOffshore,0.734796569
UK,49,WindOffshore,0.577184886
UK,50,WindOffshore,0.322478979
UK,51,WindOffshore,0.201113517
UK,52,WindOffshore,0.171042065
UK,53,WindOffshore,0.291470308
UK,54,WindOffshore,0.448875864
UK,55,WindOffshore,0.40022587
UK,56,WindOffshore,0.292773416
UK,57,WindOffshore,0.345661716
UK,58,WindOffshore,0.398357445
UK,59,WindOffshore,0.373682713
UK,60,WindOffshore,0.432748782
UK,61,WindOffshore,0.35767266
UK,62,WindOffshore,0.350821657
UK,63,WindOffshore,0.04004831
UK,64,WindOffshore,0.037382577
UK,65,WindOffshore,0.007536296
UK,66,WindOffshore,0.050932049
UK,67,WindOffshore,0.049320709
UK,68,WindOffshore,0.038262655
UK,69,WindOffshore,0.165262518
UK,70,WindOffshore,0.357247203
UK,71,WindOffshore,0.527382339
UK,72,WindOffshore,0.334531666
UK,73,WindOffshore,0.305733937
UK,74,WindOffshore,0.164378618
UK,75,WindOffshore,0.474334843
UK,76,WindOffshore,0.339531141
UK,77,WindOffshore,0.430001721
UK,78,WindOffshore,0.181315634
UK,79,WindOffshore,0.243217751
UK,80,WindOffshore,0.44246874
UK,81,WindOffshore,0.538044963
UK,82,WindOffshore,0.666121476
UK,83,WindOffshore,0.68527805
UK,84,WindOffshore,0.608678556
UK,85,WindOffshore,0.726803163
UK,86,WindOffshore,0.543529105
UK,87,WindOffshore,0.517758906
UK,88,WindOffshore,0.288055535
UK,89,WindOffshore,0.427350632
UK,90,WindOffshore,0.728112185
UK,91,WindOffshore,0.715365759
UK,92,WindOffshore,0.633324651
UK,93,WindOffshore,0.615448358
UK,94,WindOffshore,0.735067154
UK,95,WindOffshore,0.762236215
UK,96,WindOffshore,0.675149256
UK,97,WindOffshore,0.788993595
UK,98,WindOffshore,0.851162551
UK,99,WindOffshore,0.977847399
UK,100,WindOffshore,0.895695491
UK,101,WindOffshore,0.893096978
UK,102,WindOffshore,0.829616032
UK,103,WindOffshore,0.748684201
UK,104,WindOffshore,0.736704461
UK,105,WindOffshore,0.653997777
UK,106,WindOffshore,0.671748744
UK,107,WindOffshore,0.566774085
UK,108,WindOffshore,0.492791862
UK,109,WindOffshore,0.333906648
UK,110,WindOffshore,0.194718959
UK,111,WindOffshore,0.340961554
UK,112,WindOffshore,0.596411973
UK,113,WindOffshore,0.819883388
UK,114,WindOffshore,0.840300341
UK,115,WindOffshore,0.734255899
UK,116,WindOffshore,0.83087308
UK,117,WindOffshore,0.882841506
UK,118,WindOffshore,0.796400018
UK,119,WindOffshore,0.728555178
UK,120,WindOffshore,0.565807934
UK,1,WindOnshore,0.444851628
UK,2,WindOnshore,0.359867116
UK,3,WindOnshore,0.166420534
UK,4,WindOnshore,0.089935759
UK,5,WindOnshore,0.045853721
UK,6,WindOnshore,0.16561018
UK,7,WindOnshore,0.198952683
UK,8,WindOnshore,0.348470397
UK,9,WindOnshore,0.548131787
UK,10,WindOnshore,0.7558136
UK,11,WindOnshore,0.747770937
UK,12,WindOnshore,0.618266082
UK,13,WindOnshore,0.357700446
UK,14,WindOnshore,0.24726821
UK,15,WindOnshore,0.068173646
UK,16,WindOnshore,0.052878669
UK,17,WindOnshore,0.074425598
UK,18,WindOnshore,0.141166846
UK,19,WindOnshore,0.162900578
UK,20,WindOnshore,0.06805279
UK,21,WindOnshore,0.027883815
UK,22,WindOnshore,0.086589149
UK,23,WindOnshore,0.242020806
UK,24,WindOnshore,0.382555445
UK,25,WindOnshore,0.362803843
UK,26,WindOnshore,0.288322284
UK,27,WindOnshore,0.372868591
UK,28,WindOnshore,0.387608606
UK,29,WindOnshore,0.348681891
UK,30,WindOnshore,0.164678345
UK,31,WindOnshore,0.161371422
UK,32,WindOnshore,0.238412968
UK,33,WindOnshore,0.215986576
UK,34,WindOnshore,0.410176749
UK,35,WindOnshore,0.595246255
UK,36,WindOnshore,0.657898713
UK,37,WindOnshore,0.416373468
UK,38,WindOnshore,0.206156711
UK,39,WindOnshore,0.214118632
UK,40,WindOnshore,0.248639131
UK,41,WindOnshore,0.24589586
UK,42,WindOnshore,0.293040381
UK,43,WindOnshore,0.334423058
UK,44,WindOnshore,0.42006233
UK,45,WindOnshore,0.329855144
UK,46,WindOnshore,0.282560294
UK,47,WindOnshore,0.30856212
UK,48,WindOnshore,0.381928466
UK,49,WindOnshore,0.372050313
UK,50,WindOnshore,0.20659442
UK,51,WindOnshore,0.076808031
UK,52,WindOnshore,0.033224181
UK,53,WindOnshore,0.097562921
UK,54,WindOnshore,0.215123264
UK,55,WindOnshore,0.217023931
UK,56,WindOnshore,0.127452648
UK,57,WindOnshore,0.235678412
UK,58,WindOnshore,0.255343405
UK,59,WindOnshore,0.295880193
UK,60,WindOnshore,0.186426719
UK,61,WindOnshore,0.149761817
UK,62,WindOnshore,0.12185686
UK,63,WindOnshore,0.010356
UK,64,WindOnshore,0.021368398
UK,65,WindOnshore,0.016104255
UK,66,WindOnshore,0.04588916
UK,67,WindOnshore,0.037338133
UK,68,WindOnshore,0.028754463
UK,69,WindOnshore,0.05084411
UK,70,WindOnshore,0.131500293
UK,71,WindOnshore,0.168500076
UK,72,WindOnshore,0.09689786
UK,73,WindOnshore,0.07786378
UK,74,WindOnshore,0.070190515
UK,75,WindOnshore,0.280498307
UK,76,WindOnshore,0.229295269
UK,77,WindOnshore,0.266820605
UK,78,WindOnshore,0.084196144
UK,79,WindOnshore,0.096406837
UK,80,WindOnshore,0.223079502
UK,81,WindOnshore,0.290177582
UK,82,WindOnshore,0.34226465
UK,83,WindOnshore,0.295352638
UK,84,WindOnshore,0.210008754
UK,85,WindOnshore,0.338234089
UK,86,WindOnshore,0.298087384
UK,87,WindOnshore,0.310816827
UK,88,WindOnshore,0.133727335
UK,89,WindOnshore,0.145570111
UK,90,WindOnshore,0.302485168
UK,91,WindOnshore,0.298395574
UK,92,WindOnshore,0.295536755
UK,93,WindOnshore,0.303730404
UK,94,WindOnshore,0.371550435
UK,95,WindOnshore,0.351687819
UK,96,WindOnshore,0.289273403
UK,97,WindOnshore,0.365413306
UK,98,WindOnshore,0.373946346
UK,99,WindOnshore,0.431506475
UK,100,WindOnshore,0.394676871
UK,101,WindOnshore,0.36931732
UK,102,WindOnshore,0.365859546
UK,103,WindOnshore,0.250017245
UK,104,WindOnshore,0.349291568
UK,105,WindOnshore,0.311767529
UK,106,WindOnshore,0.396445649
UK,107,WindOnshore,0.267845898
UK,108,WindOnshore,0.180883822
UK,109,WindOnshore,0.097253305
UK,110,WindOnshore,0.047852206
UK,111,WindOnshore,0.189074092
UK,112,WindOnshore,0.349756678
UK,113,WindOnshore,0.510912134
UK,114,WindOnshore,0.504845388
UK,115,WindOnshore,0.431007037
UK,116,WindOnshore,0.48082756
UK,117,WindOnshore,0.502998888
UK,118,WindOnshore,0.436873705
UK,119,WindOnshore,0.340534928
UK,120,WindOnshore,0.206781516
DE,4,SolarPV,0.012154388
DE,5,SolarPV,0.090418236
DE,6,SolarPV,0.172047065
DE,7,SolarPV,0.126414689
DE,8,SolarPV,0.112502582
DE,26,SolarPV,0.095052398
DE,27,SolarPV,0.280871368
DE,28,SolarPV,0.431732793
DE,29,SolarPV,0.480181687
DE,30,SolarPV,0.501217302
DE,31,SolarPV,0.442536784
DE,32,SolarPV,0.390627111
DE,33,SolarPV,0.232075837
DE,34,SolarPV,0.138749519
DE,35,SolarPV,0.014408062
DE,49,SolarPV,0.16089205
DE,50,SolarPV,0.269135354
DE,51,SolarPV,0.423856291
DE,52,SolarPV,0.507294696
DE,53,SolarPV,0.5772401
DE,54,SolarPV,0.546915956
DE,55,SolarPV,0.531091506
DE,56,SolarPV,0.442177318
DE,57,SolarPV,0.38431629
DE,58,SolarPV,0.254616578
DE,59,SolarPV,0.161916441
DE,72,SolarPV,0.006183901
DE,73,SolarPV,0.184928153
DE,74,SolarPV,0.341018967
DE,75,SolarPV,0.465546203
DE,76,SolarPV,0.526016349
DE,77,SolarPV,0.502756482
DE,78,SolarPV,0.48678847
DE,79,SolarPV,0.432425467
DE,80,SolarPV,0.374769241
DE,81,SolarPV,0.296533826
DE,82,SolarPV,0.165219173
DE,83,SolarPV,0.033134362
DE,99,SolarPV,0.154713207
DE,100,SolarPV,0.189095779
DE,101,SolarPV,0.162287803
DE,102,SolarPV,0.101020843
DE,103,SolarPV,0.084771443
DE,104,SolarPV,0.090713384
DK,4,SolarPV,0.051878458
DK,5,SolarPV,0.142079644
DK,6,SolarPV,0.087060273
DK,7,SolarPV,0.048083533
DK,26,SolarPV,0.037944611
DK,27,SolarPV,0.252937081
DK,28,SolarPV,0.457539388
DK,29,SolarPV,0.517081179
DK,30,SolarPV,0.519871905
DK,31,SolarPV,0.457829885
DK,32,SolarPV,0.473320324
DK,33,SolarPV,0.281904455
DK,34,SolarPV,0.118149097
DK,48,SolarPV,0.068025892
DK,49,SolarPV,0.261341311
DK,50,SolarPV,0.39328713
DK,51,SolarPV,0.532879672
DK,52,SolarPV,0.597103816
DK,53,SolarPV,0.6125678
DK,54,SolarPV,0.592756708
DK,55,SolarPV,0.541203464
DK,56,SolarPV,0.494171139
DK,57,SolarPV,0.384317751
DK,58,SolarPV,0.233750717
DK,59,SolarPV,0.082562882
DK,72,SolarPV,0.003214465
DK,73,SolarPV,0.170536832
DK,74,SolarPV,0.31861712
DK,75,SolarPV,0.46024833
DK,76,SolarPV,0.537027482
DK,77,SolarPV,0.559945105
DK,78,SolarPV,0.574443136
DK,79,SolarPV,0.477151884
DK,80,SolarPV,0.316248399
DK,81,SolarPV,0.13570473
DK,82,SolarPV,0.00116604
DK,100,SolarPV,0.053965783
DK,101,SolarPV,0.026785498
DK,102,SolarPV,0.079061792
DK,103,SolarPV,0.033285385
DK,104,SolarPV,0.029099377
FR,5,SolarPV,0.123914365
FR,6,SolarPV,0.159244857
FR,7,SolarPV,0.200320259
FR,8,SolarPV,0.185109002
FR,9,SolarPV,0.138052305
FR,10,SolarPV,0.003004023
FR,26,SolarPV,0.040454111
FR,27,SolarPV,0.166816828
FR,28,SolarPV,0.386963096
FR,29,SolarPV,0.438879763
FR,30,SolarPV,0.523594224
FR,31,SolarPV,0.444409237
FR,32,SolarPV,0.387407053
FR,33,SolarPV,0.226082923
FR,34,SolarPV,0.169999527
FR,35,SolarPV,0.089514686
FR,36,SolarPV,0.010027578
FR,49,SolarPV,0.080267408
FR,50,SolarPV,0.268856716
FR,51,SolarPV,0.418622044
FR,52,SolarPV,0.493589921
FR,53,SolarPV,0.516219534
FR,54,SolarPV,0.511259259
FR,55,SolarPV,0.524725834
FR,56,SolarPV,0.477332845
FR,57,SolarPV,0.40645152
FR,58,SolarPV,0.332185953
FR,59,SolarPV,0.244757717
FR,60,SolarPV,0.073441235
FR,73,SolarPV,0.098315555
FR,74,SolarPV,0.287045925
FR,75,SolarPV,0.438998535
FR,76,SolarPV,0.541612306
FR,77,SolarPV,0.587012569
FR,78,SolarPV,0.5925095
FR,79,SolarPV,0.559584791
FR,80,SolarPV,0.494383409
FR,81,SolarPV,0.438377702
FR,82,SolarPV,0.279064723
FR,83,SolarPV,0.113503618
FR,99,SolarPV,0.127649913
FR,100,SolarPV,0.165259916
FR,101,SolarPV,0.158372239
FR,102,SolarPV,0.168350208
FR,103,SolarPV,0.235934168
FR,104,SolarPV,0.265019306
FR,105,SolarPV,0.174582724
FR,106,SolarPV,0.017684303
NO,5,SolarPV,0.066786174
NO,6,SolarPV,0.098472901
NO,7,SolarPV,0.035954551
NO,26,SolarPV,0.188351937
NO,27,SolarPV,0.396908971
NO,28,SolarPV,0.498377202
NO,29,SolarPV,0.56950255
NO,30,SolarPV,0.553113723
NO,31,SolarPV,0.520425897
NO,32,SolarPV,0.418349872
NO,33,SolarPV,0.287713563
NO,34,SolarPV,0.105009369
NO,48,SolarPV,0.007911887
NO,49,SolarPV,0.165543055
NO,50,SolarPV,0.230326607
NO,51,SolarPV,0.30592698
NO,52,SolarPV,0.348786083
NO,53,SolarPV,0.488968416
NO,54,SolarPV,0.501674706
NO,55,SolarPV,0.533267248
NO,56,SolarPV,0.451540478
NO,57,SolarPV,0.380918096
NO,58,SolarPV,0.210284915
NO,59,SolarPV,0.045016445
NO,73,SolarPV,0.042943781
NO,74,SolarPV,0.193550537
NO,75,SolarPV,0.358969345
NO,76,SolarPV,0.457551979
NO,77,SolarPV,0.508865544
NO,78,SolarPV,0.482354986
NO,79,SolarPV,0.398716824
NO,80,SolarPV,0.243057526
NO,81,SolarPV,0.156488082
NO,82,SolarPV,0.06305249
UK,6,SolarPV,0.054455539
UK,7,SolarPV,0.04794953
UK,27,SolarPV,0.118938069
UK,28,SolarPV,0.272105694
UK,29,SolarPV,0.388794756
UK,30,SolarPV,0.511199567
UK,31,SolarPV,0.57403985
UK,32,SolarPV,0.521422991
UK,33,SolarPV,0.362442294
UK,34,SolarPV,0.207295145
UK,35,SolarPV,0.056749575
UK,49,SolarPV,0.019350115
UK,50,SolarPV,0.226637903
UK,51,SolarPV,0.36358447
UK,52,SolarPV,0.506302777
UK,53,SolarPV,0.473917173
UK,54,SolarPV,0.480214996
UK,55,SolarPV,0.39640152
UK,56,SolarPV,0.393278914
UK,57,SolarPV,0.315115522
UK,58,SolarPV,0.261527206
UK,59,SolarPV,0.178375668
UK,60,SolarPV,0.063621577
UK,73,SolarPV,0.033308559
UK,74,SolarPV,0.19750439
UK,75,SolarPV,0.256791451
UK,76,SolarPV,0.354233251
UK,77,SolarPV,0.38203076
UK,78,SolarPV,0.500140096
UK,79,SolarPV,0.46486953
UK,80,SolarPV,0.427974138
UK,81,SolarPV,0.329681365
UK,82,SolarPV,0.243284441
UK,83,SolarPV,0.124613736
UK,100,SolarPV,0.049714408
UK,101,SolarPV,0.20939771
UK,102,SolarPV,0.230614108
UK,103,SolarPV,0.310957416
UK,104,SolarPV,0.172459753
UK,105,SolarPV,0.07670775
